id,text,language,llm_prediction
msg_1053,Portal no remma memfa mfitiaseɛ stage no nkɔ me din ne nsɛm foforɔ. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_1054,Application no kɔ so gye me san na ɛremma memfa me din ho nsɛm nkɔma. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_1055,"Be fɛɛ be ni makliki nɔ koni maya gbɛi lɛ fã lɛ nɔ lɛ, nɔ ko nɔ ko baaa yɛ portal lɛ nɔ. Mimiitao ŋmɛlɛtswai enyɔ ni eho ni eyeee omanye.",ga,YES
msg_1056,"Mede me ho ahyɛ kratafa a atwam no so na mintumi nkɔ n’anim nkɔhyehyɛ m’ankasa ho nsɛm. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_1057,I am stuck on the previous page and cannot move forward to fill in my personal details. I also cleared my cache and still faced the same problem.,en,YES
msg_1058,"Application no kɔ so gye me san na ɛremma me kwan mma memfa me din ho nsɛm nkɔma. Mesrɛ wo, hwɛ firi wo nkyɛn sɛ nhyehyɛeɛ ho asɛm bi wɔ hɔ a.",ak,YES
msg_1059,Portal no remma memfa mfitiaseɛ fã no nkɔ me din ne nsɛm foforɔ mu. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_1060,Portal no remma memfa ɔfã a edi kan no nkɔ me din ne nsɛm afoforo mu. Eyi fii ase sii anɔpa yi.,ak,YES
msg_1061,I am unable to proceed to the section where I enter my name details. This started happening this morning.,en,YES
msg_1062,The application keeps taking me back and will not allow me to submit my name information. I have been trying for the past two hours without success.,en,YES
msg_1063,"Any time I click next to go to the name section, nothing happens on the portal. There was no clear error code, just a generic failure message.",en,YES
msg_1064,"Bere biara a mɛkliki wɔ edin ɔfã no nkyɛn no, biribiara nsi wɔ portal no so. Mesan nso yii me cache no fii hɔ na meda so ara hyiaa ɔhaw koro no ara.",ak,YES
msg_1065,"Agbo la mana mato afɔɖeɖe gbãtɔa me be maŋlɔ nye ŋkɔ kple nyatakaka bubuwo o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_1066,Application no kɔ so gye me san na ɛremma me kwan mma memfa me din ho nsɛm nkɔma. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_1067,The portal will not let me pass the initial stage to enter my name and other particulars. I have been trying for the past two hours without success.,en,YES
msg_1068,The application keeps taking me back and will not allow me to submit my name information. This is delaying my travel plans and I need urgent help.,en,YES
msg_1069,The portal will not let me pass the initial stage to enter my name and other particulars. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_1070,Portal no remma memfa mfitiaseɛ stage no nkɔ me din ne nsɛm foforɔ mu. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_1071,"Agbo la mana mato afɔɖeɖe gbãtɔa me be maŋlɔ nye ŋkɔ kple nyatakaka bubuwo o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_1072,The portal will not let me pass the initial stage to enter my name and other particulars. I even tried using another laptop but nothing changed.,en,YES
msg_1073,Application no kɔ so gye me san na ɛremma me kwan mma memfa me din ho nsɛm nkɔma. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_1074,"Be fɛɛ be ni makliki nɔ koni maya gbɛi lɛ fã lɛ nɔ lɛ, nɔ ko nɔ ko baaa yɛ portal lɛ nɔ. Enɛ je shishi leebi nɛɛ.",ga,YES
msg_1075,Mede me ho ahyɛ kratafa a atwam no so na mintumi nkɔ m’anim nkɔhyehyɛ m’ankasa ho nsɛm. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_1076,Nyemete ŋu yi akpa si meŋlɔ nye ŋkɔ ŋuti nyatakakawo ɖo la dzi o. Esia le nye mɔzɔzɔ ŋuti ɖoɖowo hem ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,YES
msg_1077,Portal no remma memfa mfitiaseɛ stage no nkɔ me din ne nsɛm foforɔ mu. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_1078,"Mintumi nkɔ ɔfã a mede me din ho nsɛm hyɛ mu no so. Mesrɛ wo, hwɛ sɛ nhyehyɛe ho asɛm bi wɔ hɔ a.",ak,YES
msg_1079,"Ɣesiaɣi si mezi axadzi be mayi ŋkɔ ƒe akpaa dzi la, naneke medzɔna le agbo la dzi o. Akpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔwɔɖoɖoa dzi.",ew,YES
msg_1080,Portal lɛ haŋ maye shishijee gbɛ lɛ nɔ koni mikɛ migbɛi kɛ nibii krokomɛi awo mli. Ofainɛ kwɛmɔ ohe kɛji gbɛjianɔtoo ko yɛ.,ga,YES
msg_1081,Akwammisa krataa no kɔ so ara gye me na ɛremma memfa me din ho nsɛm nkɔma. Eyi fii ase sii anɔpa yi.,ak,YES
msg_1082,Portal no remma memfa mfitiaseɛ stage no nkɔ me din ne nsɛm foforɔ mu. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_1083,"Application no kɔ so gye me san na ɛremma me kwan mma memfa me din ho nsɛm nkɔma. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_1084,Portal no remma memfa mfitiaseɛ fã no nkɔ me din ne nsɛm foforɔ mu. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_1085,Application no kɔ so gye me san na ɛremma me kwan mma memfa me din ho nsɛm nkɔma. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_1086,Minyɛɛɛ maya fã ni mikɛ migbɛi lɛ he saji woɔ mli lɛ nɔ. Ofainɛ kwɛmɔ ohe nɔ jogbaŋŋ kɛji gbɛjianɔtoo ko yɛ.,ga,YES
msg_1087,Nyemete ŋu yi akpa si meŋlɔ nye ŋkɔ ŋuti nyatakakawo ɖo la dzi o. Mele esia wɔm tso Accra gbɔ to internet kadodo si li ke zazã me.,ew,YES
msg_1088,I am unable to proceed to the section where I enter my name details. I even tried using another laptop but nothing changed.,en,YES
msg_1089,I am stuck on the previous page and cannot move forward to fill in my personal details. This is delaying my travel plans and I need urgent help.,en,YES
msg_1090,Dɔdamɔnua yia edzi le megbem eye maɖe mɔ nam be matsɔ nye ŋkɔ ŋuti nyatakakawo aɖo ɖa o. Esia le nye mɔzɔzɔ ŋuti ɖoɖowo hem ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,YES
msg_1091,The application keeps taking me back and will not allow me to submit my name information. This is delaying my travel plans and I need urgent help.,en,YES
msg_1092,"Portal no remma memfa stage a edi kan no nkɔ me din ne nsɛm afoforo mu. Mesrɛ wo, hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.",ak,YES
msg_1093,"Any time I click next to go to the name section, nothing happens on the portal. This started happening this morning.",en,YES
msg_1094,"The application keeps taking me back and will not allow me to submit my name information. There was no clear error code, just a generic failure message.",en,YES
msg_1095,"The application keeps taking me back and will not allow me to submit my name information. There was no clear error code, just a generic failure message.",en,YES
msg_1096,Metsi axa si do ŋgɔ la dzi eye nyemate ŋu ayi ŋgɔ akpe nye nyatakakawo ɖo o. Mete kɔmpiuta bubu zazã kpɔ gɔ̃ hã kpɔ gake naneke metrɔ o.,ew,YES
msg_1097,Portal no remma memfa mfitiaseɛ fã no nkɔ me din ne nsɛm foforɔ mu. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_1098,Melé ɖe axa si do ŋgɔ dzi eye nyemate ŋu ayi ŋgɔ akpe nye nyatakakawo ɖo o. Mekɔ nye cache hã ŋu eye medze ŋgɔ kuxi ma ke kokoko.,ew,YES
msg_1099,"Ɣesiaɣi si mezi axadzi be mayi ŋkɔ ƒe akpaa dzi la, naneke medzɔna le agbo la dzi o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_1100,"I am stuck on the previous page and cannot move forward to fill in my personal details. There was no clear error code, just a generic failure message.",en,NO
msg_1101,I keep getting a generic error message when I try to save my progress. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_1102,Minyɛɛɛ mikɛ mimfoniri kɛ woji awo nɔ; nɔ ni akɛwoɔ nɔ lɛ yaa nɔ ehiii yɛ portal lɛ nɔ. Mikɛ laptop kroko po bɔ mɔdɛŋ shi nɔ ko nɔ ko tsakeee.,ga,YES
msg_1103,Nye dɔwɔnu ƒe agbalẽvi mele agba tsɔm nyuie o eye agble aɖewo mele dzedzem le screen la dzi o. Mele esia wɔm tso Accra gbɔ to internet kadodo si li ke zazã me.,ew,YES
msg_1104,"Meyi edzi le vodada ƒe gbedasi si wozãna le mɔ gbadza nu xɔm ne medze agbagba be madzra nye ŋgɔyiyi ɖo. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_1105,Mekɔ so nya mfomso nkrasɛm a ɛyɛ generic bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Nkran hɔ.,ak,YES
msg_1106,Miyaa nɔ minine shɛɔ tɔmɔ sane ko nɔ kɛ́ mibɔ mɔdɛŋ ni maba mihiɛyaa lɛ yi. Ofainɛ ye obua mi ni matsu enɛ he nii bɔni afee ni maya nɔ matsu mibimɔ lɛ he nii.,ga,YES
msg_1107,Me application form no nhyɛ mu yiye na fields binom mpue wɔ screen no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_1108,Mekɔ so nya generic error message bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_1109,"I keep getting a generic error message when I try to save my progress. There was no clear error code, just a generic failure message.",en,YES
msg_1110,Mekɔ so nya generic error message bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Fi ayamye mu boa me ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_1111,"Passport portal no yɛ brɛoo yiye na bere biara a mɛbɔ mmɔden sɛ mɛtoa m’akwammisa krataa no so no, fi hɔ. Yɛsrɛ sɛ hwɛ sɛ nhyehyɛe bi wɔ hɔ a ɛde ma a.",ak,YES
msg_1112,Mintumi mfa me mfonini ne me nkrataa nkɔ so; upload no kɔ so di nkogu wɔ portal no so. Eyi retwentwɛn m’akwantu nhyehyɛe ase na mihia mmoa ntɛm ara.,ak,YES
msg_1113,Nhyehyɛe no de me nsɛm refrafra bere a masan akɔhwɛ nsɛm a mehyɛn mu no. Masɔ ahwɛ nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_1114,Nye dɔwɔɖoɖo ƒe agbalẽvi mele agba tsɔm nyuie o eye agble aɖewo mele dzedzem le screen la dzi o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔwɔɖoɖoa dzi.,ew,YES
msg_1115,Mɔzɔgbalẽa ƒe nyatakakadzraɖoƒea nɔa blewu ŋutɔ eye ɣesiaɣi si medze agbagba be mayi nye dɔbiagbalẽvia dzi. Akpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,NO
msg_1116,"Passport portal no yɛ brɛoo yiye na bere biara a mɛbɔ mmɔden sɛ mɛtoa m’akwammisa krataa no so no, ɛyɛ bere tiaa bi. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.",ak,YES
msg_1117,The system is mixing up my details when I go back to review the information I entered. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_1118,The system is mixing up my details when I go back to review the information I entered. I am doing this from Accra using a stable internet connection.,en,YES
msg_1119,"Me application form no nhyɛ mu yiye na fields binom mpue wɔ screen no so. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic fail message ara kwa.",ak,YES
msg_1120,"Mekɔ so nya generic error message bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Na mfomso koodu a emu da hɔ biara nni hɔ, generic failution message ara kwa.",ak,YES
msg_1121,Mekɔ so nya generic error message bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_1122,"Passport portal lɛ yaa nɔ blɛoo ni bei komɛi lɛ, be fɛɛ be ni maya nɔ matsu mibimɔ lɛ he nii. Ofainɛ kwɛmɔ ohe nɔ jogbaŋŋ kɛji gbɛjianɔtoo ko yɛ.",ga,YES
msg_1123,Mintumi mfa me mfonini ne me nkrataa nkɔ so; upload no kɔ so di nkogu wɔ portal no so. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_1124,Me application kratasin no nhyɛ mu yiye na mfuw bi mpue wɔ screen no so. Eyi fii ase sii anɔpa yi.,ak,NO
msg_1125,Mintumi mfa me mfonini ne me nkrataa nkɔ so; upload no kɔ so di nkogu wɔ portal no so. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_1126,My application form is not loading properly and some fields are not appearing on the screen. This started happening this morning.,en,YES
msg_1127,"Passport portal no yɛ brɛoo yiye na bere biara a mɛbɔ mmɔden sɛ mɛtoa m’akwammisa krataa no so no, eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.",ak,YES
msg_1128,Meyia edzi xɔa vodada ƒe gbedasi si nye generic ne medze agbagba be madzra nye ŋgɔyiyi ɖo. Mete kɔmpiuta bubu zazã gɔ̃ hã kpɔ gake naneke metrɔ o.,ew,YES
msg_1129,The passport portal is very slow and times out whenever I try to continue my application. I also cleared my cache and still faced the same problem.,en,YES
msg_1130,"Passport portal no yɛ brɛoo yiye na bere biara a mɛbɔ mmɔden sɛ mɛtoa m’akwammisa krataa no so no, mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_1131,Nye dɔwɔnu ƒe agbalẽvi mele agba nyuie o eye agble aɖewo mele dzedzem le screen la dzi o. Esia le nye mɔzɔzɔ ŋuti ɖoɖowo hem ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,YES
msg_1132,Nhyehyɛe no refrafra me nsɛm mu bere a masan akɔhwɛ nsɛm a mehyɛn mu no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_1133,Me application form no nhyɛ mu yiye na fields binom mpue wɔ screen no so. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_1134,Mekɔ so nya generic error message bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Fi ayamye mu boa me ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_1135,"Passport portal lɛ yaa nɔ blɛoo ni bei komɛi lɛ, be fɛɛ be ni mabɔ mɔdɛŋ ni maya nɔ mikɛ mi nitsumɔ lɛ atsu nii. Mikɛ brauzai srɔtoi ebɔ mɔdɛŋ ni mikɛ brauzai atsu nii shi sane lɛ kã he ehi shi.",ga,YES
msg_1136,Mintumi mfa me mfonini ne me nkrataa nkɔ so; upload no kɔ so di nkogu wɔ portal no so. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_1137,I cannot upload my picture and documents; the upload keeps failing on the portal. This started happening this morning.,en,YES
msg_1138,Mi nitsumɔ wolo lɛ kɛ ehe wooo mli jogbaŋŋ ni ŋmɔji komɛi ejeee kpo yɛ skrin lɛ nɔ. Enɛ miiha mi gbɛfaa he gbɛjianɔtoo lɛ miiba shi ni ehe miihia ni maye mabua oya.,ga,YES
msg_1139,Mi nitsumɔ wolo lɛ wooo mli jogbaŋŋ ni ŋmɔji komɛi ejeee kpo yɛ skrin lɛ nɔ. Enɛ je shishi kɛjɛ leebi nɛɛ.,ga,YES
msg_1140,Nhyehyɛe no refrafra me nsɛm mu bere a masan akɔhwɛ nsɛm a mehyɛn mu no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_1141,My application form is not loading properly and some fields are not appearing on the screen. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_1142,"Passport portal no yɛ brɛoo yiye na bere biara a mɛbɔ mmɔden sɛ mɛtoa m’akwammisa krataa no so no, eyi fii ase sii anɔpa yi.",ak,YES
msg_1143,I keep getting a generic error message when I try to save my progress. Please check from your side if there is a system issue.,en,YES
msg_1144,Mintumi mfa me mfonini ne me nkrataa nkɔ so; upload no kɔ so di nkogu wɔ portal no so. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_1145,Mekɔ so nya generic error message bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Fi ayamye mu boa me ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_1146,"The system is mixing up my details when I go back to review the information I entered. There was no clear error code, just a generic failure message.",en,YES
msg_1147,I cannot upload my picture and documents; the upload keeps failing on the portal. I even tried using another laptop but nothing changed.,en,NO
msg_1148,"Me application form no nhyɛ mu yiye na fields binom mpue wɔ screen no so. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic fail message ara kwa.",ak,YES
msg_1149,Gbɛjianɔtoo lɛ miifutu misaji fitsofitso lɛ beni mikuɔ misɛɛ kɛyaa saji ni mikɛwoɔ mli lɛ amli lɛ. Ofainɛ ye obua mi ni matsu enɛ he nii bɔni afee ni maya nɔ matsu mi nitsumɔ lɛ he nii.,ga,YES
msg_1150,Nye dɔwɔnu ƒe agbalẽvi mele agba tsɔm nyuie o eye agble aɖewo mele dzedzem le screen la dzi o. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
msg_1151,Mekɔ so nya generic error message bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_1152,Gbɛjianɔtoo lɛ miifutu misaji fitsofitso lɛ beni mikuɔ misɛɛ kɛyaa saji ni mikɛwoɔ mli lɛ amli lɛ. Ofainɛ ye obua mi ni matsu enɛ he nii bɔni afee ni maya nɔ matsu mi nitsumɔ lɛ he nii.,ga,YES
msg_1153,Mi nitsumɔ wolo lɛ wooo mli jogbaŋŋ ni ŋmɔji komɛi ejeee kpo yɛ skrin lɛ nɔ. Enɛ je shishi kɛjɛ leebi nɛɛ.,ga,YES
msg_1154,Meyia edzi xɔa vodada ƒe gbedasi si wozãna le mɔ vovovowo nu ne medze agbagba be madzra nye ŋgɔyiyi ɖo. Kpe ɖe ŋunye dɔmenyonyotɔe be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔwɔɖoɖoa dzi.,ew,NO
msg_1155,I cannot upload my picture and documents; the upload keeps failing on the portal. I am doing this from Accra using a stable internet connection.,en,YES
msg_1156,Mi nitsumɔ wolo lɛ wooo mli jogbaŋŋ ni ŋmɔji komɛi ejeee kpo yɛ skrin lɛ nɔ. Ofainɛ kwɛmɔ ohe kɛji gbɛjianɔtoo ko yɛ.,ga,YES
msg_1157,Nuɖoanyia le nye nyatakakawo tsam ne metrɔ yi ɖato nyatakaka siwo mege ɖo la me. Esia le nye mɔzɔzɔ ƒe ɖoɖowo hem ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,YES
msg_1158,Mintumi mfa me mfonini ne me nkrataa nkɔ so; upload no kɔ so di nkogu wɔ portal no so. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
msg_1159,The passport portal is very slow and times out whenever I try to continue my application. This is delaying my travel plans and I need urgent help.,en,YES
msg_1160,The passport portal is very slow and times out whenever I try to continue my application. I also cleared my cache and still faced the same problem.,en,YES
msg_1161,Mi nitsumɔ wolo lɛ kɛ ehe wooo mli jogbaŋŋ ni ŋmɔji komɛi ejeee kpo yɛ skrin lɛ nɔ. Mikɛ laptop kroko po bɔ mɔdɛŋ shi nɔ ko nɔ ko tsakeee.,ga,YES
msg_1162,Mekɔ so nya mfomso nkrasɛm a ɛyɛ generic bere a mebɔ mmɔden sɛ mɛkora me nkɔso so no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Nkran hɔ.,ak,YES
msg_1163,The passport portal is very slow and times out whenever I try to continue my application. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_1164,Nhyehyɛeɛ no de me nsɛm refrafra berɛ a masan akɔhwɛ nsɛm a mehyɛneeɛ no mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Nkran hɔ.,ak,YES
msg_1165,Nhyehyɛe no reyɛ me nsɛm afrafra bere a masan akɔhwɛ nsɛm a mede hyɛɛ mu no mu no. Ɛboa me ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
